,rank,score,TF,TG
317,31769.0,0.9124470695951691,ACYPI006797,ACYPI008681
318,256.0,0.9617074261927774,ACYPI005513,ACYPI002471
319,723.0,0.9555746438693377,ACYPI005513,ACYPI000239
320,1755.0,0.9490343540991226,ACYPI005513,ACYPI008971
321,16607.0,0.9233627235600337,ACYPI000633,ACYPI000169
322,29015.0,0.9140788071080828,ACYPI000633,ACYPI000357
323,47891.0,0.9044395613375741,ACYPI000633,ACYPI008452
324,74810.0,0.8941503349119743,ACYPI52772,ACYPI49115
325,82382.0,0.8916879010194222,ACYPI52772,ACYPI006689
326,83532.0,0.8913381555690106,ACYPI52772,ACYPI54288
327,52380.0,0.9024722312892818,ACYPI54818,ACYPI34104
328,59421.0,0.8996739514743642,ACYPI54818,ACYPI45731
329,67758.0,0.8966035644062655,ACYPI54818,ACYPI41660
330,1967235.0,0.7223590282345894,ACYPI25755,ACYPI005653
331,2036674.0,0.7189242843825092,ACYPI25755,ACYPI23430
332,2365320.0,0.7029911467546578,ACYPI25755,ACYPI000124
333,3767.0,0.9419537061313465,ACYPI006306,ACYPI006412
334,7618.0,0.9341842791124002,ACYPI006306,ACYPI009283
335,9001.0,0.9320423986074093,ACYPI006306,ACYPI001257
336,115176.0,0.8824023864565655,ACYPI50226,ACYPI49020
337,171552.0,0.869567761375393,ACYPI50226,ACYPI28698
338,208644.0,0.8624156119896754,ACYPI50226,ACYPI006020
339,4788.0,0.9394972713562016,ACYPI32043,ACYPI40919
340,7625.0,0.9341679803144824,ACYPI32043,ACYPI55002
341,8698.0,0.9324829262262039,ACYPI32043,ACYPI44608
342,19840.0,0.9205673759571803,ACYPI008438,ACYPI004303
343,26572.0,0.9156739366255078,ACYPI008438,ACYPI25870
344,30949.0,0.9129134894651884,ACYPI008438,ACYPI007525
345,1698652.0,0.7359622214301951,ACYPI30755,ACYPI35704
346,2330652.0,0.7046518585295547,ACYPI30755,ACYPI52363
347,2395217.0,0.7015612295201089,ACYPI30755,ACYPI000117
348,1668.0,0.9494320909265291,ACYPI007734,ACYPI006268
349,3079.0,0.9439769637854277,ACYPI007734,ACYPI007967
350,3112.0,0.9438632042050256,ACYPI007734,ACYPI004583
351,1182.0,0.9519978036045236,ACYPI41428,ACYPI008452
352,2774.0,0.9450098903441062,ACYPI41428,ACYPI001196
353,9546.0,0.9312885681785309,ACYPI41428,ACYPI000398
354,48652.0,0.9041030460420522,ACYPI23296,ACYPI32301
355,89199.0,0.8895922651325195,ACYPI23296,ACYPI28974
356,91136.0,0.8890086287400262,ACYPI23296,ACYPI38312
357,843.0,0.9544215148660642,ACYPI006795,ACYPI001480
358,1441.0,0.9504968094627886,ACYPI006795,ACYPI009098
359,1689.0,0.9493201088099847,ACYPI006795,ACYPI002698
360,359.0,0.9598126522748632,ACYPI20949,ACYPI004703
361,1879.0,0.9483904798445757,ACYPI20949,ACYPI009354
362,4850.0,0.9393359285125539,ACYPI20949,ACYPI001233
363,28145.0,0.9146335379150917,ACYPI24056,ACYPI006689
364,34089.0,0.911133598622331,ACYPI24056,ACYPI39911
365,38764.0,0.9086937767845172,ACYPI24056,ACYPI33788
366,125432.0,0.8798279372317788,ACYPI006937,ACYPI005770
367,177708.0,0.8683349487010673,ACYPI006937,ACYPI003637
368,196309.0,0.8647013341471782,ACYPI006937,ACYPI006603
369,922070.0,0.7833538024816045,ACYPI37472,ACYPI41991
370,1146881.0,0.767698592146799,ACYPI37472,ACYPI36562
371,1200253.0,0.7642533459477616,ACYPI37472,ACYPI34823
372,905479.0,0.7845794181092642,ACYPI007850,ACYPI003558
373,976549.0,0.7794191066357288,ACYPI007850,ACYPI34506
374,1057677.0,0.7736769044362883,ACYPI007850,ACYPI005445
375,65928.0,0.8972574379136077,ACYPI23101,ACYPI39883
376,65989.0,0.8972348239694287,ACYPI23101,ACYPI46045
377,71128.0,0.8954213595761042,ACYPI23101,ACYPI27062
378,474.0,0.95800849651077,ACYPI004812,ACYPI44108
379,572.0,0.957000657707714,ACYPI004812,ACYPI009630
380,691.0,0.9558221795844549,ACYPI004812,ACYPI41046
381,5.0,0.9777919977747455,ACYPI009403,ACYPI007511
382,637.0,0.9562523329716991,ACYPI009403,ACYPI008488
383,894.0,0.9540233562632427,ACYPI009403,ACYPI000630
384,199789.0,0.8640572285492784,ACYPI010001,ACYPI009481
385,204109.0,0.8632679615212092,ACYPI010001,ACYPI009466
386,250657.0,0.8550458620499879,ACYPI010001,ACYPI001215
387,258104.0,0.8538204359086484,ACYPI39819,ACYPI42636
388,374938.0,0.8364315904028516,ACYPI39819,ACYPI51596
389,395208.0,0.8336703122047204,ACYPI39819,ACYPI005311
390,1215428.0,0.7632928998784823,ACYPI38051,ACYPI29793
391,1260675.0,0.7604970476969218,ACYPI38051,ACYPI006020
392,1266691.0,0.7601265200924482,ACYPI38051,ACYPI30504
393,23575.0,0.9177194392313043,ACYPI56430,ACYPI43549
394,52619.0,0.9023702636501008,ACYPI56430,ACYPI25406
395,56119.0,0.9009724076042827,ACYPI56430,ACYPI39934
396,29933.0,0.9135208975960459,ACYPI009013,ACYPI007240
397,66434.0,0.8970726321523129,ACYPI009013,ACYPI006388
398,85689.0,0.8906687582626309,ACYPI009013,ACYPI34395
399,150.0,0.9647043139764687,ACYPI007826,ACYPI008934
400,217.0,0.9629677030056435,ACYPI007826,ACYPI010240
401,401.0,0.9591247622785487,ACYPI007826,ACYPI004929
402,75455.0,0.893927700354451,ACYPI003652,ACYPI009370
403,76969.0,0.8934345369585648,ACYPI003652,ACYPI30724
404,85232.0,0.8908100345716654,ACYPI003652,ACYPI009791
405,937.0,0.9536909650050478,ACYPI004761,ACYPI002698
406,1032.0,0.9530706198285125,ACYPI004761,ACYPI000224
407,1788.0,0.9488206332140067,ACYPI004761,ACYPI006170
408,162937.0,0.8713665126085594,ACYPI27264,ACYPI53542
409,175834.0,0.8687006427645212,ACYPI27264,ACYPI33820
410,179758.0,0.8679228436505197,ACYPI27264,ACYPI51596
411,84610.0,0.8910058835301787,ACYPI000702,ACYPI004330
412,128931.0,0.8789651434328803,ACYPI000702,ACYPI003971
413,133117.0,0.877973302100513,ACYPI000702,ACYPI003246
414,548.0,0.95722771351309,ACYPI000586,ACYPI009378
415,954.0,0.9535794067104061,ACYPI000586,ACYPI008457
416,1015.0,0.9531376993966585,ACYPI000586,ACYPI002361
417,3190.0,0.9436609457249584,ACYPI000357,ACYPI003206
418,6123.0,0.9367467407008059,ACYPI000357,ACYPI009300
419,7108.0,0.9350398882491421,ACYPI000357,ACYPI005919
420,187566.0,0.86637627307756,ACYPI55111,ACYPI006709
421,191386.0,0.865629888642081,ACYPI55111,ACYPI000594
422,194042.0,0.865126912005507,ACYPI55111,ACYPI000319
423,1478.0,0.9503261700563277,ACYPI007939,ACYPI005925
424,1851.0,0.9485557866298052,ACYPI007939,ACYPI005613
425,1881.0,0.9483904798031089,ACYPI007939,ACYPI47104
426,1640.0,0.9496080627197697,ACYPI003006,ACYPI004173
427,3086.0,0.9439556338562111,ACYPI003006,ACYPI008287
428,4982.0,0.9390461971399238,ACYPI003006,ACYPI003455
429,22167.0,0.9187547409440587,ACYPI23999,ACYPI008346
430,25853.0,0.9161631544530097,ACYPI23999,ACYPI006748
431,43039.0,0.9066162332439343,ACYPI23999,ACYPI000538
432,1905.0,0.9482998276638446,ACYPI24234,ACYPI007898
433,2519.0,0.9458806591652009,ACYPI24234,ACYPI008133
434,2974.0,0.9443697897938063,ACYPI24234,ACYPI001368
435,287720.0,0.8490796956924657,ACYPI20120,ACYPI004971
436,365052.0,0.8377957694716326,ACYPI20120,ACYPI54134
